Comunidades y Ciudades Autónomas;Sexo;Nivel de formación alcanzado;Periodo;Total
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2017T4;258,9
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2017T3;261,8
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2017T2;250,7
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2017T1;248,9
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T2;188,9
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T1;184,6
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T4;188,4
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T3;192,9
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T2;184,0
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T1;185,0
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T4;190,1
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T3;193,1
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T2;195,5
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T1;190,1
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020T4;173,9
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020T3;179,2
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020T2;170,8
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020T1;170,1
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019T4;164,1
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019T3;168,5
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019T2;171,2
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019T1;176,2
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018T4;179,3
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018T3;174,8
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018T2;170,1
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018T1;172,9
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017T4;172,4
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017T3;175,6
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017T2;173,3
07 Castilla y León;Ambos sexos;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017T1;175,6
07 Castilla y León;Ambos sexos;Educación superior;2023T2;634,0
07 Castilla y León;Ambos sexos;Educación superior;2023T1;619,9
07 Castilla y León;Ambos sexos;Educación superior;2022T4;637,4
07 Castilla y León;Ambos sexos;Educación superior;2022T3;623,8
07 Castilla y León;Ambos sexos;Educación superior;2022T2;621,8
07 Castilla y León;Ambos sexos;Educación superior;2022T1;608,6
07 Castilla y León;Ambos sexos;Educación superior;2021T4;615,4
07 Castilla y León;Ambos sexos;Educación superior;2021T3;619,4
07 Castilla y León;Ambos sexos;Educación superior;2021T2;604,8
07 Castilla y León;Ambos sexos;Educación superior;2021T1;610,4
07 Castilla y León;Ambos sexos;Educación superior;2020T4;607,1
07 Castilla y León;Ambos sexos;Educación superior;2020T3;594,7
07 Castilla y León;Ambos sexos;Educación superior;2020T2;589,7
07 Castilla y León;Ambos sexos;Educación superior;2020T1;588,6
07 Castilla y León;Ambos sexos;Educación superior;2019T4;596,2
07 Castilla y León;Ambos sexos;Educación superior;2019T3;599,0
07 Castilla y León;Ambos sexos;Educación superior;2019T2;583,6
07 Castilla y León;Ambos sexos;Educación superior;2019T1;572,2
07 Castilla y León;Ambos sexos;Educación superior;2018T4;563,6
07 Castilla y León;Ambos sexos;Educación superior;2018T3;560,2
07 Castilla y León;Ambos sexos;Educación superior;2018T2;552,4
07 Castilla y León;Ambos sexos;Educación superior;2018T1;551,6
07 Castilla y León;Ambos sexos;Educación superior;2017T4;554,3
07 Castilla y León;Ambos sexos;Educación superior;2017T3;551,9
07 Castilla y León;Ambos sexos;Educación superior;2017T2;544,6
07 Castilla y León;Ambos sexos;Educación superior;2017T1;540,8
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2023T2;20,4
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2023T1;21,6
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2022T4;22,8
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2022T3;18,7
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2022T2;25,2
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2022T1;26,6
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2021T4;27,7
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2021T3;25,3
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2021T2;27,7
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2021T1;27,9
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2020T4;26,0
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2020T3;28,1
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2020T2;27,8
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2020T1;30,5
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2019T4;35,8
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2019T3;35,9
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2019T2;33,6
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2019T1;33,2
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2018T4;33,4
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2018T3;33,6
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2018T2;34,5
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2018T1;34,3
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2017T4;38,1
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2017T3;37,7
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2017T2;39,1
08 Castilla - La Mancha;Ambos sexos;Analfabetos;2017T1;42,0
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2023T2;115,5
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2023T1;117,2
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2022T4;119,7
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2022T3;121,2
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2022T2;120,3
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2022T1;116,3
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2021T4;117,6
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2021T3;109,4
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2021T2;117,0
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2021T1;119,8
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2020T4;120,0
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2020T3;124,5
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2020T2;124,5
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2020T1;129,9
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2019T4;133,1
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2019T3;129,4
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2019T2;134,3
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2019T1;141,8
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2018T4;151,5
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2018T3;154,6
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2018T2;161,4
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2018T1;170,8
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2017T4;172,0
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2017T3;171,1
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2017T2;172,3
08 Castilla - La Mancha;Ambos sexos;Estudios primarios incompletos;2017T1;174,5
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2023T2;197,1
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2023T1;196,0
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2022T4;196,9
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2022T3;200,5
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2022T2;197,3
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2022T1;201,5
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2021T4;199,7
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2021T3;197,5
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2021T2;192,7
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2021T1;194,4
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2020T4;207,3
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2020T3;200,0
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2020T2;217,4
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2020T1;222,2
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2019T4;221,7
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2019T3;216,2
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2019T2;215,0
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2019T1;215,9
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2018T4;202,3
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2018T3;202,6
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2018T2;199,9
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2018T1;211,0
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2017T4;211,1
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2017T3;216,5
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2017T2;217,1
08 Castilla - La Mancha;Ambos sexos;Educación primaria;2017T1;213,7
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2023T2;567,8
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2023T1;575,3
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2022T4;566,6
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2022T3;561,4
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2022T2;556,9
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2022T1;573,9
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2021T4;564,8
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2021T3;560,2
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2021T2;559,1
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2021T1;579,8
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2020T4;572,9
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2020T3;571,1
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2020T2;576,1
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2020T1;577,3
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2019T4;568,2
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2019T3;573,2
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2019T2;576,0
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2019T1;570,7
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2018T4;570,4
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2018T3;578,0
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2018T2;589,3
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2018T1;575,6
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2017T4;566,0
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2017T3;565,9
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2017T2;571,9
08 Castilla - La Mancha;Ambos sexos;Primera etapa de educación secundaria y similar;2017T1;564,6
08 Castilla - La Mancha;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2023T2;220,9
08 Castilla - La Mancha;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2023T1;233,8
08 Castilla - La Mancha;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2022T4;233,7
08 Castilla - La Mancha;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2022T3;236,0
08 Castilla - La Mancha;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2022T2;237,9
08 Castilla - La Mancha;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2022T1;225,7
08 Castilla - La Mancha;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2021T4;230,7
08 Castilla - La Mancha;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2021T3;237,0
08 Castilla - La Mancha;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2021T2;236,6
08 Castilla - La Mancha;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2021T1;235,8
08 Castilla - La Mancha;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2020T4;230,6
08 Castilla - La Mancha;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2020T3;220,7
08 Castilla - La Mancha;Ambos sexos;Segunda etapa de educación secundaria, con orientación general;2020T2;212,5
